title,Ratings,Counts,Preference Ratio
Time Trap (2017),2.5,7,-0.47302972230404133
"Have Rocket, Will Travel (1959)",2.5,7,-0.47302972230404133
Family Blood (2018),2.5,7,-0.47302972230404133
Flatland: The Film (2007),2.5,7,-0.47302972230404133
Anti-Social (2015),2.5,7,-0.47302972230404133
Meltdown (Shu dan long wei) (1995),2.5,7,-0.47302972230404133
Jodi No.1 (2001),2.5,7,-0.47302972230404133
Karate-Robo Zaborgar (Denjin Zabôgâ) (2011),2.5,7,-0.47302972230404133
Aftermath (2013),2.5,7,-0.47302972230404133
Dead Fury (2008),2.5,7,-0.47302972230404133
Hell's Gate 11:11 (2004),2.5,7,-0.47302972230404133
Gone (2006),2.5,7,-0.47302972230404133
Divine Horsemen: The Living Gods of Haiti (1985),2.5,7,-0.47302972230404133
The Cat Piano (2009),2.5,7,-0.47302972230404133
Napoleon (1995),2.5,7,-0.47302972230404133
Our House (2018),2.5,6,-0.4731999823969861
Blood and Roses (Et mourir de plaisir) (To Die with Pleasure) (1960),2.5,6,-0.4731999823969861
Blood & Donuts (1995),2.5,6,-0.4731999823969861
Karlsson on the Roof (1974),2.5,6,-0.4731999823969861
The Lickerish Quartet (1970),2.5,6,-0.4731999823969861
Mask Maker (2010),2.5,6,-0.4731999823969861
Shank (2010),2.5,6,-0.4731999823969861
Pernicious (2015),2.5,6,-0.4731999823969861
Spyder (2017),2.5,6,-0.4731999823969861
Law of Corruption (2005),2.5,6,-0.4731999823969861
The Fatal Glass of Beer (1933),2.5,6,-0.4731999823969861
Screamtime (1986),2.5,6,-0.4731999823969861
The Opposite Sex (2014),2.5,6,-0.4731999823969861
Jellyfish Eyes (2013),2.5,6,-0.4731999823969861
S&Man (2006),2.5,6,-0.4731999823969861
Wishful Thinking (1997),2.5,6,-0.4731999823969861
Authors Anonymous (2014),2.5,6,-0.4731999823969861
Winky's Horse (2005),2.5,6,-0.4731999823969861
Mabel at the Wheel (1914),2.5,6,-0.4731999823969861
"Woman's Secret, A (1949)",2.5,6,-0.4731999823969861
Everything Before Us (2015),2.5,6,-0.4731999823969861
Cobra Woman (1944),2.5,6,-0.4731999823969861
Sorceress (1982),2.5,6,-0.4731999823969861
"Slams, The (1973)",2.5,6,-0.4731999823969861
Death Valley (2015),2.5,6,-0.4731999823969861
Makai Tensho: Samurai Reincarnation (Makai tenshô) (1981),2.5,6,-0.4731999823969861
When Love Is Not Enough: The Lois Wilson Story (2010),2.5,6,-0.4731999823969861
Eugenie (1970),2.5,6,-0.4731999823969861
Port of Call (2015),2.5,6,-0.4731999823969861
Bad Girls Go To Hell (1965),2.5,6,-0.4731999823969861
Asylum of Darkness (2017),2.5,6,-0.4731999823969861
"Quest, The (1986)",2.5,6,-0.4731999823969861
Stiletto (2008),2.5,6,-0.4731999823969861
Around the World Under the Sea (1966),2.5,6,-0.4731999823969861
First Love (1939),2.5,6,-0.4731999823969861
Monster High: Welcome to Monster High (2016),2.5,6,-0.4731999823969861
"Abraxas, Guardian of the Universe (1990)",2.5,6,-0.4731999823969861
"Safe Place, A (1971)",2.5,6,-0.4731999823969861
Ballerina (2006),2.5,6,-0.4731999823969861
My Name is Juani (Yo soy la Juani) (2006),2.5,6,-0.4731999823969861
Senior Skip Day (2008),2.5,6,-0.4731999823969861
The Boy Downstairs (2017),2.5,6,-0.4731999823969861
"Hurricane Express, The (1932)",2.5,6,-0.4731999823969861
Alien Apocalypse (2005),2.5,6,-0.4731999823969861
Sin Filtro (2016),2.5,6,-0.4731999823969861
Superbad (2016),2.5,6,-0.4731999823969861
Margaret Cho: PsyCHO (2015),2.5,6,-0.4731999823969861
Artois the Goat (2009),2.5,6,-0.4731999823969861
Sex Positive (2008),2.5,6,-0.4731999823969861
Movie 43 (2013),2.3617594254937164,557,-0.4733104177156282
Lost Horizon (1973),2.5,5,-0.47337024248993076
Kommissarie Späck (2010),2.5,5,-0.47337024248993076
An Optical Poem (1937),2.5,5,-0.47337024248993076
Sun Wind (Aurinkotuuli) (1980),2.5,5,-0.47337024248993076
Arcade (1993),2.5,5,-0.47337024248993076
Lotta på Bråkmakargatan (1992),2.5,5,-0.47337024248993076
Awaydays (2009),2.5,5,-0.47337024248993076
Jamie and Jessie Are Not Together (2011),2.5,5,-0.47337024248993076
Creature (1998),2.5,5,-0.47337024248993076
All Things to All Men (2013),2.5,5,-0.47337024248993076
Blood Games (1990) ,2.5,5,-0.47337024248993076
"Killing Machine, The (Icarus) (2010)",2.5,5,-0.47337024248993076
"Fireworks, Should We See It from the Side or the Bottom? (2017)",2.5,5,-0.47337024248993076
Bright Victory (1951),2.5,5,-0.47337024248993076
Elsa & Fred (2005),2.5,5,-0.47337024248993076
Vollidiot (2007),2.5,5,-0.47337024248993076
Shabd (2005),2.5,5,-0.47337024248993076
Heroine (2012),2.5,5,-0.47337024248993076
The Oscar (1966),2.5,5,-0.47337024248993076
Kismet (1944),2.5,5,-0.47337024248993076
The Games Maker (2014),2.5,5,-0.47337024248993076
Penumbra (2012),2.5,5,-0.47337024248993076
"Star Packer, The (1934)",2.5,5,-0.47337024248993076
Pretty Devils (2000),2.5,5,-0.47337024248993076
Boundaries (2018),2.5,5,-0.47337024248993076
Dog Star Man: Prelude (1961),2.5,5,-0.47337024248993076
Demon Wind (1990),2.5,5,-0.47337024248993076
Coven (2000),2.5,5,-0.47337024248993076
The Escape Artist (1982),2.5,5,-0.47337024248993076
Psycho IV: The Beginning (1990),2.5,5,-0.47337024248993076
Sugar (2004),2.5,5,-0.47337024248993076
Courted (2015),2.5,5,-0.47337024248993076
Pooh's Heffalump Halloween Movie (2005),2.5,5,-0.47337024248993076
"X, Y and Zee (Zee and Co.) (1972)",2.5,5,-0.47337024248993076
Circus Kane (2017),2.5,5,-0.47337024248993076
Eating Out: All You Can Eat (2009),2.5,5,-0.47337024248993076
Big Bad Wolf (2006),2.5,5,-0.47337024248993076
The Forgotten (2014),2.5,5,-0.47337024248993076
Gold (1974),2.5,5,-0.47337024248993076
See This Movie (2004),2.5,5,-0.47337024248993076
3 Ring Circus (1954),2.5,5,-0.47337024248993076
Shamitabh (2015),2.5,5,-0.47337024248993076
"Ashley Madison: Sex, Lies and Cyber Attacks (2016)",2.5,5,-0.47337024248993076
Mama (1976),2.5,5,-0.47337024248993076
The Dover Boys at Pimento University (1942),2.5,5,-0.47337024248993076
Cross (2011),2.5,5,-0.47337024248993076
"Hand of Death, The (Shao Lin men) (1976)",2.5,5,-0.47337024248993076
Murder à la Mod (1968),2.5,5,-0.47337024248993076
Icebreaker (2016),2.5,5,-0.47337024248993076
Falling Cat (1894),2.5,5,-0.47337024248993076
I Accuse (2003),2.5,5,-0.47337024248993076
Clean Hands (2015),2.5,5,-0.47337024248993076
Silent Retreat (2013),2.5,5,-0.47337024248993076
Decoder (1984),2.5,5,-0.47337024248993076
W.W. and the Dixie Dancekings (1975),2.5,5,-0.47337024248993076
1942: A Love Story (1994),2.5,5,-0.47337024248993076
Valley of Love (2015),2.5,5,-0.47337024248993076
Devil's Gate (2017),2.5,5,-0.47337024248993076
The Sleepwalker (2014),2.5,5,-0.47337024248993076
Mister Buddwing (1966),2.5,5,-0.47337024248993076
Whitney (2015),2.5,5,-0.47337024248993076
Curious George: A Very Monkey Christmas (2009),2.5,4,-0.4735405025828755
Two Arabian Knights (1927),2.5,4,-0.4735405025828755
Helicopter String Quartet (1996),2.5,4,-0.4735405025828755
Riders of the Purple Sage  (1996),2.5,4,-0.4735405025828755
"Sin of Madelon Claudet, The (1931)",2.5,4,-0.4735405025828755
Snake and Mongoose (2013),2.5,4,-0.4735405025828755
Elia Kazan: A Director's Journey (1995),2.5,4,-0.4735405025828755
Fast Lane (2009),2.5,4,-0.4735405025828755
The Magic Roundabout (2005),2.5,4,-0.4735405025828755
Rendezvous (1935),2.5,4,-0.4735405025828755
Bipedalism (2005),2.5,4,-0.4735405025828755
The Candidate (2016),2.5,4,-0.4735405025828755
"Big Street, The (1942)",2.5,4,-0.4735405025828755
SeaFood (2012),2.5,4,-0.4735405025828755
"Hard Revenge, Milly (2008)",2.5,4,-0.4735405025828755
"Return of Django (Son of Django) (Figlio di Django, Il) (1968)",2.5,4,-0.4735405025828755
Curtain (2015),2.5,4,-0.4735405025828755
Christmas Town (2008),2.5,4,-0.4735405025828755
Kill 'em All (2017),2.5,4,-0.4735405025828755
Diet of Sex (2014),2.5,4,-0.4735405025828755
Bounty Hunters (Bail Enforcers) (2011),2.5,4,-0.4735405025828755
"Cock Fight, No. 2 (1894)",2.5,4,-0.4735405025828755
"Love, Lies (2016)",2.5,4,-0.4735405025828755
The Corpse Vanishes (1942),2.5,4,-0.4735405025828755
Library Wars (2013),2.5,4,-0.4735405025828755
Dillinger and Capone (1995),2.5,4,-0.4735405025828755
Handia (2017),2.5,4,-0.4735405025828755
Which Way to the Front? (1970),2.5,4,-0.4735405025828755
Atom Man vs Superman (1950),2.5,4,-0.4735405025828755
Whoever Slew Auntie Roo? (1971),2.5,4,-0.4735405025828755
Promised Heaven (1991),2.5,4,-0.4735405025828755
Persona non grata (2005),2.5,4,-0.4735405025828755
"Atomic States of America, The (2012)",2.5,4,-0.4735405025828755
I Was a Teenage Werewolf (1957),2.5,4,-0.4735405025828755
Black Roses (1988) ,2.5,4,-0.4735405025828755
Bird of Paradise (1932),2.5,4,-0.4735405025828755
National Lampoon's Bag Boy (2007),2.5,4,-0.4735405025828755
Dirt (2001),2.5,4,-0.4735405025828755
El bosque de Karadima (2015),2.5,4,-0.4735405025828755
Eveready Harton in Buried Treasure (1929),2.5,4,-0.4735405025828755
Saint Joan (1957),2.5,4,-0.4735405025828755
Aftermath (2004),2.5,4,-0.4735405025828755
Heaven and Earth Magic (1962),2.5,4,-0.4735405025828755
Rånarna (2003),2.5,4,-0.4735405025828755
Bonnie e Clyde all'italiana (1982),2.5,4,-0.4735405025828755
"10,000 Black Men Named George (2002)",2.5,4,-0.4735405025828755
Pünktchen und Anton (1999),2.5,4,-0.4735405025828755
The Show (1927),2.5,4,-0.4735405025828755
The Last Straight Man (2014),2.5,4,-0.4735405025828755
Speak Easily (1932),2.5,4,-0.4735405025828755
Lap Dance (2014),2.5,4,-0.4735405025828755
Go West Young Man (1936),2.5,4,-0.4735405025828755
I Embrace You With 1000 Arms (2006),2.5,4,-0.4735405025828755
Platinum the Dance Movie (2014),2.5,4,-0.4735405025828755
Waves of Lust (1975),2.5,4,-0.4735405025828755
Solan og Ludvig: Jul i Flåklypa (2013),2.5,4,-0.4735405025828755
Chosen Survivors (1974),2.5,4,-0.4735405025828755
Josh and S.A.M. (1993),2.5,4,-0.4735405025828755
Lake Alice (2017),2.5,4,-0.4735405025828755
Jigsaw (1949),2.5,4,-0.4735405025828755
The Projected Man (1966),2.5,4,-0.4735405025828755
Padre Pio (2000),2.5,4,-0.4735405025828755
Kiss Kiss - Bang Bang (1966),2.5,4,-0.4735405025828755
Cyprien (2009),2.5,4,-0.4735405025828755
Night Ambush (Ill Met by Moonlight) (1957),2.5,4,-0.4735405025828755
The Christmas Card (2006),2.5,4,-0.4735405025828755
Nine Deaths of the Ninja (1985),2.5,4,-0.4735405025828755
S Is for Stanley (2016),2.5,4,-0.4735405025828755
Every Other Week (Varannan vecka) (2006),2.5,4,-0.4735405025828755
Weddings and Babies (1958) ,2.5,4,-0.4735405025828755
The Crown and the Dragon (2013),2.5,4,-0.4735405025828755
"Captain Nissen Going Through Whirlpool Rapids, Niagara Falls (1901)",2.5,4,-0.4735405025828755
The Woman Who Powders Herself (1972),2.5,4,-0.4735405025828755
The Daughter of Dawn (1920),2.5,4,-0.4735405025828755
American Kickboxer (American Kickboxer 1) (1991),2.5,4,-0.4735405025828755
Smothered (2016),2.5,4,-0.4735405025828755
Troublemakers (1994),2.5,4,-0.4735405025828755
Psychopathia Sexualis (2006),2.5,4,-0.4735405025828755
To Kill with Intrigue (Jian hua yan yu Jiang Nan) (1977),2.5,4,-0.4735405025828755
Bluebeard (Barbe-Bleue) (1936),2.5,4,-0.4735405025828755
"Prize of Peril, The (Prix du danger, Le) (1983)",2.5,4,-0.4735405025828755
Comedy Central Roast of Denis Leary (2003),2.5,4,-0.4735405025828755
Home Sweet Home (2013),2.5,4,-0.4735405025828755
In Your Hands (2011),2.5,4,-0.4735405025828755
Certain Prey (2011),2.5,4,-0.4735405025828755
"Trail Beyond, The (1934)",2.5,4,-0.4735405025828755
The Valiants of Samothrace (2003),2.5,4,-0.4735405025828755
Juha (1937),2.5,4,-0.4735405025828755
The Feast of the Goat (2006),2.5,4,-0.4735405025828755
Cabin by the Lake (2000),2.5,4,-0.4735405025828755
Extraction (2013),2.5,4,-0.4735405025828755
Anna Karenina (1948),2.5,4,-0.4735405025828755
Schnitzel Paradise (2005),2.5,4,-0.4735405025828755
This is Bob Hope... (2017),2.5,4,-0.4735405025828755
Soul Boys of the Western World (2014),2.5,4,-0.4735405025828755
Anjelah Johnson: The Homecoming Show (2013),2.5,4,-0.4735405025828755
Get to Know Your Rabbit (1972),2.5,4,-0.4735405025828755
Ollin oppivuodet (1920),2.5,4,-0.4735405025828755
A Connecticut Yankee in King Arthur's Court (1989),2.5,4,-0.4735405025828755
Japanese Summer: Double Suicide (Muri shinjû: Nihon no natsu) (1967),2.5,4,-0.4735405025828755
"Royal Scandal, A (1945)",2.5,4,-0.4735405025828755
"Poor Little Rich Girl, The (1917)",2.5,4,-0.4735405025828755
Sonja and the Bull (2012),2.5,4,-0.4735405025828755
I Am a Camera (1955),2.5,4,-0.4735405025828755
A Is for Autism (1992),2.5,4,-0.4735405025828755
"Il ricco, il povero e il maggiordomo (2014)",2.5,4,-0.4735405025828755
Morgana (2012),2.5,4,-0.4735405025828755
Kaidan (2007),2.5,4,-0.4735405025828755
"Night in Heaven, A (1983)",2.5,4,-0.4735405025828755
Xtro 2: The Second Encounter (1991),2.5,4,-0.4735405025828755
Side Effects (2005),2.5,4,-0.4735405025828755
Break Free (2014),2.5,4,-0.4735405025828755
Ghayal Once Again (2016),2.5,4,-0.4735405025828755
Beck - Rum 302 (2015),2.5,4,-0.4735405025828755
Eyes of the Mothman (2011),2.5,4,-0.4735405025828755
P (2005),2.5,4,-0.4735405025828755
The Threat (1949),2.5,4,-0.4735405025828755
Evil Angel (2009),2.5,4,-0.4735405025828755
Forsaking All Others (1934),2.5,4,-0.4735405025828755
The Two Policemen (1984),2.5,4,-0.4735405025828755
The Other Side (1994),2.5,4,-0.4735405025828755
VeggieTales: LarryBoy & The Bad Apple (2006),2.5,4,-0.4735405025828755
Ice Soldiers (2013),2.5,4,-0.4735405025828755
Paprika (1991),2.5,4,-0.4735405025828755
Rumpelstiltskin (1995),2.5,4,-0.4735405025828755
Beyond the Time Barrier (1960),2.5,4,-0.4735405025828755
Parents (2007),2.5,4,-0.4735405025828755
Devil Girl From Mars (1954),2.4846153846153847,65,-0.4736072896241104
The Reagan Show (2017),2.5,3,-0.4737107626758202
Hot Wheels Acceleracers Ignition (2005),2.5,3,-0.4737107626758202
Deewangee (2002),2.5,3,-0.4737107626758202
Arsenal (2017),2.5,3,-0.4737107626758202
Of Human Hearts (1938),2.5,3,-0.4737107626758202
The Dancer (2000),2.5,3,-0.4737107626758202
"Rimini, Rimini (1987)",2.5,3,-0.4737107626758202
Cutaway (2000),2.5,3,-0.4737107626758202
The Invisible Man's Revenge (1944),2.5,3,-0.4737107626758202
"Four Murders Are Enough, Darling (1971)",2.5,3,-0.4737107626758202
Jackson (2016),2.5,3,-0.4737107626758202
The Harry Hill Movie (2013),2.5,3,-0.4737107626758202
No Man's Woman (1955),2.5,3,-0.4737107626758202
Asef Ala El-Ezaag (2008),2.5,3,-0.4737107626758202
Contact (1978),2.5,3,-0.4737107626758202
The 4th Company (2016),2.5,3,-0.4737107626758202
The Amityville Haunting (2011),2.5,3,-0.4737107626758202
Caesar (Julius Caesar) (2002),2.5,3,-0.4737107626758202
Betty Boop's Hallowe'en Party (1933),2.5,3,-0.4737107626758202
Stars and Stripes Forever (1952),2.5,3,-0.4737107626758202
Adam and Eve (Adão e Eva) (1995),2.5,3,-0.4737107626758202
Hippie Masala - Forever in India (2006),2.5,3,-0.4737107626758202
The Boy Who Cried Werewolf (1973),2.5,3,-0.4737107626758202
"Overcoat, The (Il cappotto) (1952)",2.5,3,-0.4737107626758202
"Danny, The Champion of the World (1989)",2.5,3,-0.4737107626758202
Tusk (1980),2.5,3,-0.4737107626758202
Reminiscence (2014),2.5,3,-0.4737107626758202
Eat the Rich (1987),2.5,3,-0.4737107626758202
Wool 100% (2006),2.5,3,-0.4737107626758202
Star Spangled Girl (1971),2.5,3,-0.4737107626758202
A Key to the Bedroom (2003),2.5,3,-0.4737107626758202
Depth Two (2016),2.5,3,-0.4737107626758202
Wind (1996),2.5,3,-0.4737107626758202
The Riverman (2004),2.5,3,-0.4737107626758202
Kiki (2016),2.5,3,-0.4737107626758202
Knife Skills (2017),2.5,3,-0.4737107626758202
Standing Army (2010),2.5,3,-0.4737107626758202
Seeds of Yesterday (2015),2.5,3,-0.4737107626758202
Satanic (2006),2.5,3,-0.4737107626758202
Nous York (2012),2.5,3,-0.4737107626758202
Happy New Year (1987),2.5,3,-0.4737107626758202
Bachelor Games (2016),2.5,3,-0.4737107626758202
Grotesque (1988),2.5,3,-0.4737107626758202
She Killed in Ecstasy (1971),2.5,3,-0.4737107626758202
Classic (1998),2.5,3,-0.4737107626758202
"Angel Named Billy, An (2007)",2.5,3,-0.4737107626758202
Ya Sonra? (2011),2.5,3,-0.4737107626758202
WWE: Twist of Fate - The Matt and Jeff Hardy Story (2008),2.5,3,-0.4737107626758202
SAGA: Curse of the Shadow (2013),2.5,3,-0.4737107626758202
Tango Kabaree (2001),2.5,3,-0.4737107626758202
"Good Night to Die, A (2003)",2.5,3,-0.4737107626758202
Doctor at Sea (1955),2.5,3,-0.4737107626758202
"Cellar, The (Huset vid vägens ände) (2003)",2.5,3,-0.4737107626758202
WWE: 50 Greatest Finishing Moves in WWE History (2012),2.5,3,-0.4737107626758202
Morsian yllättää (1941),2.5,3,-0.4737107626758202
Floods of Fear (1959),2.5,3,-0.4737107626758202
Hell Is Sold Out (1951),2.5,3,-0.4737107626758202
Adam and Eve (National Lampoon's Adam & Eve) (2005),2.5,3,-0.4737107626758202
Wide Sargasso Sea (1993),2.5,3,-0.4737107626758202
Angels One Five (1952),2.5,3,-0.4737107626758202
"Monkey's Teeth (Dents du singe, Les) (1960)",2.5,3,-0.4737107626758202
The Case of: JonBenét Ramsey (2016),2.5,3,-0.4737107626758202
City of Dead Men (2014),2.5,3,-0.4737107626758202
The Carmilla Movie (2017),2.5,3,-0.4737107626758202
Eye of the Cat (1969),2.5,3,-0.4737107626758202
Wild Geese II (1985),2.5,3,-0.4737107626758202
Geronimo (2014),2.5,3,-0.4737107626758202
Barbie Video Game Hero (2017),2.5,3,-0.4737107626758202
Bikini Summer (1991),2.5,3,-0.4737107626758202
Addicted to Porn: Chasing the Cardboard Butterfly (2017),2.5,3,-0.4737107626758202
City Under Siege (Chun sing gai bei) (2010),2.5,3,-0.4737107626758202
Mad Dog Morgan (1976),2.5,3,-0.4737107626758202
The Night Before Christmas (1905),2.5,3,-0.4737107626758202
Pick of the Litter (2018),2.5,3,-0.4737107626758202
Bluebeard (Landru) (1963),2.5,3,-0.4737107626758202
Baby Blues (2012),2.5,3,-0.4737107626758202
Play Motel (1979),2.5,3,-0.4737107626758202
Gone to Earth (1950),2.5,3,-0.4737107626758202
Murph: The Protector (2013),2.5,3,-0.4737107626758202
Polish Legends: The Dragon (2015),2.5,3,-0.4737107626758202
Glass Chin (2015),2.5,3,-0.4737107626758202
Childish Games (2012),2.5,3,-0.4737107626758202
Cat house (1958),2.5,3,-0.4737107626758202
Dear Pillow (2004),2.5,3,-0.4737107626758202
Undead Pool (2007),2.5,3,-0.4737107626758202
What Darwin Didn't Know (2009),2.5,3,-0.4737107626758202
Die Frau des Frisörs (2008),2.5,3,-0.4737107626758202
Les Aimants (2004),2.5,3,-0.4737107626758202
Highly Strung (2016),2.5,3,-0.4737107626758202
Varasto 2 (2018),2.5,3,-0.4737107626758202
Santa Claus (1898),2.5,3,-0.4737107626758202
The Time of Their Lives (2017),2.5,3,-0.4737107626758202
Zombi 3 (1988),2.5,3,-0.4737107626758202
Huset (2016),2.5,3,-0.4737107626758202
Jabberwock Dragon Siege (2011),2.5,3,-0.4737107626758202
Redwood (2017),2.5,3,-0.4737107626758202
Greenery Will Bloom Again (2014),2.5,3,-0.4737107626758202
Black Emanuelle (1975),2.5,3,-0.4737107626758202
Now and Forever (1934),2.5,3,-0.4737107626758202
New York Lightboard Record (1961),2.5,3,-0.4737107626758202
Family Secrets (Familjehemligheter) (2001),2.5,3,-0.4737107626758202
The Forbidden Dance (1990),2.5,3,-0.4737107626758202
Teen Spirit (2007),2.5,3,-0.4737107626758202
Kill Katie Malone (2010),2.5,3,-0.4737107626758202
Florida Man (2015),2.5,3,-0.4737107626758202
Broken Horses (2015),2.5,3,-0.4737107626758202
Project Viper (2002),2.5,3,-0.4737107626758202
Method to the Madness of Jerry Lewis (2011),2.5,3,-0.4737107626758202
Perry Mason: The Case of the Shooting Star (1986),2.5,3,-0.4737107626758202
Purgatory (1998),2.5,3,-0.4737107626758202
Adventures of a Dentist (1965),2.5,3,-0.4737107626758202
Copy Shop (2001),2.5,3,-0.4737107626758202
Diamond Dogs (2007),2.5,3,-0.4737107626758202
The Stranglers of Bombay (1959),2.5,3,-0.4737107626758202
You Will Be Mine (2009),2.5,3,-0.4737107626758202
Gang War in Milan (1973),2.5,3,-0.4737107626758202
The Power and the Glory (1933),2.5,3,-0.4737107626758202
The Power of Fear (2006),2.5,3,-0.4737107626758202
The Rebel Set (1959),2.5,3,-0.4737107626758202
Dirty Bomb (2011),2.5,3,-0.4737107626758202
Eduart (2007),2.5,3,-0.4737107626758202
"Chance of a Lifetime, The (1943)",2.5,3,-0.4737107626758202
Steve McQueen: The Man & Le Mans (2015),2.5,3,-0.4737107626758202
DJ: Duvvada Jagannadham (2017),2.5,3,-0.4737107626758202
The Big I Am (2010),2.5,3,-0.4737107626758202
Nemesis 3: Time Lapse (1996),2.5,3,-0.4737107626758202
Där vi en gång gått (2010),2.5,3,-0.4737107626758202
River of Death (1989),2.5,3,-0.4737107626758202
Legalese (1998),2.5,3,-0.4737107626758202
Blood Hunters (2016),2.5,3,-0.4737107626758202
Kisses for My President (1964),2.5,3,-0.4737107626758202
Damsel (2018),2.5,3,-0.4737107626758202
Heroes Above All (2017),2.5,3,-0.4737107626758202
Fuse (Gori vatra) (2003),2.5,3,-0.4737107626758202
Bloodbrothers (1978),2.5,3,-0.4737107626758202
Hiding Cot (Piilopirtti) (1978),2.5,3,-0.4737107626758202
Crazy Over Daisy (1950),2.5,3,-0.4737107626758202
Slave Girls from Beyond Infinity (1987),2.5,3,-0.4737107626758202
Ghost from the Machine (2010),2.5,3,-0.4737107626758202
Fast Girls (2012),2.5,3,-0.4737107626758202
Proteus (1995),2.5,3,-0.4737107626758202
Sorelle Mai (2011),2.5,3,-0.4737107626758202
White Fang (Zanna Bianca) (1973),2.5,3,-0.4737107626758202
Hail Caesar (1994),2.5,3,-0.4737107626758202
Cha Cha Cha (1989),2.5,3,-0.4737107626758202
The Christmas Hope (2009),2.5,3,-0.4737107626758202
Viimeiset rotannahat (1985) ,2.5,3,-0.4737107626758202
"New Wave, A (2007)",2.5,3,-0.4737107626758202
Game of Chance (Onnenpeli) (1965),2.5,3,-0.4737107626758202
Puzzle of a Downfall Child (1970),2.5,3,-0.4737107626758202
Dead Men Walk (1943),2.5,3,-0.4737107626758202
Event 15 (2013),2.5,3,-0.4737107626758202
Breaking Point (2009),2.5,3,-0.4737107626758202
Parallel Courses (2016),2.5,3,-0.4737107626758202
Seventh Code (2013),2.5,3,-0.4737107626758202
Insatiability (2003),2.5,3,-0.4737107626758202
Horoscope for Good Luck (2015),2.5,3,-0.4737107626758202
The Photographer (2014),2.5,3,-0.4737107626758202
"It's Me, It's Me (Ore Ore) (2013)",2.5,3,-0.4737107626758202
Amityville Exorcism (2017),2.5,3,-0.4737107626758202
Champs de Mars (1900),2.5,3,-0.4737107626758202
"Park Is Mine, The (1986)",2.5,3,-0.4737107626758202
Djam (2017),2.5,3,-0.4737107626758202
2103: The Deadly Wake (1997),2.5,3,-0.4737107626758202
Three for Breakfast (1948),2.5,3,-0.4737107626758202
The Taste of Money (2012),2.5,3,-0.4737107626758202
Hi-Life (1998),2.5,3,-0.4737107626758202
Amnèsia (2002),2.5,3,-0.4737107626758202
Ator IV: The Hobgoblin (1990),2.5,3,-0.4737107626758202
Rooftops (1989),2.5,3,-0.4737107626758202
The Milky Way (1940),2.5,3,-0.4737107626758202
How Wang-Fo Was Saved (Comment Wang-Fo fut sauvé) (1987),2.5,3,-0.4737107626758202
Legacy (2015),2.5,3,-0.4737107626758202
El Ardor (2014),2.5,3,-0.4737107626758202
Burden (2016),2.5,3,-0.4737107626758202
A Ring of Endless Light (2002),2.5,3,-0.4737107626758202
Everyone (2004),2.5,3,-0.4737107626758202
Young Cassidy (1965),2.5,3,-0.4737107626758202
Agnosia (2010),2.5,3,-0.4737107626758202
Des gens qui s'embrassent (2013),2.5,3,-0.4737107626758202
Guest of Cindy Sherman (2008),2.5,3,-0.4737107626758202
Salvation (2015),2.5,3,-0.4737107626758202
Jack Frusciante è uscito dal gruppo (1996),2.5,3,-0.4737107626758202
The Other (1999),2.5,3,-0.4737107626758202
Terror on a Train (Time Bomb) (1953),2.5,3,-0.4737107626758202
My Dad Is 100 Years Old (2005),2.5,3,-0.4737107626758202
"Rains of Ranchipur, The (1955)",2.5,3,-0.4737107626758202
A Via Láctea (2007),2.5,3,-0.4737107626758202
Very Russian Detective (2008),2.5,3,-0.4737107626758202
New World Disorder (1999),2.5,3,-0.4737107626758202
Ardennes Fury (2014),2.5,3,-0.4737107626758202
Proteus (2003),2.5,3,-0.4737107626758202
Alvin Purple (1973),2.5,3,-0.4737107626758202
The Final Girl (2010),2.5,3,-0.4737107626758202
"I Love, You Love (Ja milujem, ty milujes) (1989)",2.5,3,-0.4737107626758202
The Pit (2009),2.5,3,-0.4737107626758202
Thousand Pieces of Gold (1991),2.5,3,-0.4737107626758202
Final Score (2018),2.5,3,-0.4737107626758202
The Hero (1972),2.5,3,-0.4737107626758202
"Snitch Cartel, The (El cartel de los sapos) (2011)",2.5,3,-0.4737107626758202
A Long and Happy Life (2013),2.5,3,-0.4737107626758202
The Blackout Experiments (2016),2.5,3,-0.4737107626758202
Breaking at the Edge (2013),2.5,3,-0.4737107626758202
Meskada (2010),2.5,3,-0.4737107626758202
Venus (2016),2.5,3,-0.4737107626758202
Papa's Delicate Condition (1963),2.5,3,-0.4737107626758202
Some Call It Loving (1973),2.5,3,-0.4737107626758202
Abandoned Dead (2015),2.5,3,-0.4737107626758202
Thevar Magan (1992),2.5,3,-0.4737107626758202
Alex in Wonderland (1970),2.5,3,-0.4737107626758202
The Dogs of Riga (1995),2.5,3,-0.4737107626758202
"Maidens' Conspiracy, The (Tirante el Blanco) (2006)",2.5,3,-0.4737107626758202
Exterminators of the Year 3000 (1983),2.5,3,-0.4737107626758202
A Lesson Before Dying (1999),2.5,3,-0.4737107626758202
The '?' Motorist (1906),2.5,3,-0.4737107626758202
Darr @ the Mall (2014),2.5,3,-0.4737107626758202
Eastern Drift (Indigène d'Eurasie) (2010),2.5,3,-0.4737107626758202
Elevator Movie (2004),2.5,3,-0.4737107626758202
The Last Fall (2012),2.5,3,-0.4737107626758202
Middle Sexes: Redefining He and She (2005),2.5,3,-0.4737107626758202
Morning Light (2008),2.5,3,-0.4737107626758202
Amateur Teens (2015),2.5,3,-0.4737107626758202
